"1","reason","n.原因"
"2","recording","n.录音"
"3","reliable","adj.可靠的"
"4","sandwich","n.三明治"
"5","science","n.科学"
"6","sea","n.海"
"7","shipping","n.航运、运输"
"8","silk","n.丝绸"
"9","slave","n.奴隶"
"10","sleep","n.睡眠"
"11","square","n.广场"
"12","stress","n.压力"
"13","summer","n.夏天"
"14","survey","n.调查"
"15","tennis","n.网球"
"16","trace","n.痕迹"
"17","trade","n.贸易"
"18","tunnel","n.隧道"
"19","wax","n.蜡"
"20","weight","n.重量"
"21","window","n.窗户"
"22","winter","n.冬天"
"23","youth","n.青年、青春"
"24","resource","n.资源"
"25","shoe","n.鞋"
"26","gas","n.气体、汽油"
"27","benefit","n.好处、利益"
"28","behaviour","n.行为"
"29","week","n.星期"
"30","math","n.数学"
"31","game","n.游戏"
"32","baseball","n.棒球"
"33","economy","n.经济"
"34","spring","n.春天"
"35","clothes","n.衣服"
"36","culture","n.文化"
"37","synthesized","adj.合成的"
"38","intermediate","adj.中级的"
"39","warning","n.警告"
"40","February","n.二月"
"41","May","n.五月"
"42","activity","n.活动"
"43","advertisement","n.广告"
"44","agriculture","n.农业"
"45","airline","n.航空公司"
"46","alarm","n.警报"
"47","ball","n.球"
"48","bathroom","n.浴室"
"49","blood","n.血液"
"50","brick","n.砖"
