"1","nurse","n.护士"
"2","nut","n.坚果"
"3","online","adj.在线的"
"4","open","v.打开 / adj.开放的"
"5","orange","n.橙子"
"6","oven","n.烤箱"
"7","paper","n.纸张"
"8","pencil","n.铅笔"
"9","plate","n.盘子"
"10","polluted","adj.被污染的"
"11","port","n.港口"
"12","potato","n.土豆"
"13","pottery","n.陶器"
"14","preserved","adj.保存的"
"15","printed","adj.印刷的"
"16","printer","n.打印机"
"17","protected","adj.受保护的"
"18","public","adj.公共的 / n.公众"
"19","pump","n.泵"
"20","race","n.比赛、竞赛"
"21","reference","n.参考、提及"
"22","reflective","adj.反光的、深思的"
"23","respect","n.尊重"
"24","retail","n.零售"
"25","rival","n.对手"
"26","root","n.根、根源"
"27","salary","n.薪水"
"28","sand","n.沙"
"29","season","n.季节"
"30","seasonal","adj.季节性的"
"31","sediment","n.沉积物"
"32","shape","n.形状"
"33","shower","n.淋浴"
"34","skin","n.皮肤"
"35","sound","n.声音"
"36","Spanish","adj.西班牙的 / n.西班牙语"
"37","sport","n.运动"
"38","sports","n.体育"
"39","steel","n.钢"
"40","survival","n.生存"
"41","talent","n.天赋"
"42","teamwork","n.团队合作"
"43","tent","n.帐篷"
"44","ticket","n.票"
"45","tourist","n.游客"
"46","song","n.歌曲"
"47","travel","n.旅行"
"48","trouser","n.裤子"
"49","tutorial","n.辅导课"
"50","uncomfortable","adj.不舒服的"
